,precision,recall,f1-score,support
0,0.9959349593495935,0.997093023255814,0.9965136548518303,1720.0
1,1.0,1.0,1.0,3981.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,2823.0
4,0.99828001375989,0.9975936748023376,0.9979367262723521,2909.0
accuracy,0.9992462311557789,0.9992462311557789,0.9992462311557789,0.9992462311557789
macro avg,0.9988429946218969,0.9989373396116303,0.9988900762248365,15920.0
weighted avg,0.9992465257606044,0.9992462311557789,0.9992463205446871,15920.0
