,precision,recall,f1-score,support
0,0.6021321475400491,1.0,0.7516635234672455,21124.0
1,0.9926452561902427,0.9966769230769231,0.9946570042375483,8125.0
2,1.0,1.0,1.0,4487.0
3,0.9959204487506375,0.5939178915357324,0.7440944881889764,9865.0
4,0.0,0.0,0.0,10012.0
accuracy,0.7380299554212598,0.7380299554212598,0.7380299554212598,0.7380299554212598
macro avg,0.7181395704961858,0.7181189629225312,0.698083003178754,53613.0
weighted avg,0.6546255090762829,0.7380299554212598,0.6675101291689782,53613.0
