,precision,recall,f1-score,support
0,0.998828010547905,0.9921420256111758,0.9954737917944225,3436.0
1,1.0,1.0,1.0,7960.0
2,0.9995544664736021,1.0,0.999777183600713,4487.0
3,1.0,1.0,1.0,5646.0
4,0.9956866804692892,0.9993073593073593,0.9974937343358395,5775.0
accuracy,0.9988646352182831,0.9988646352182831,0.9988646352182831,0.9988646352182831
macro avg,0.9988138314981592,0.998289876983707,0.998548941946195,27304.0
weighted avg,0.9988669980596175,0.9988646352182831,0.9988637008208141,27304.0
