,precision,recall,f1-score,support
0,0.9979259259259259,0.980209545983702,0.9889884011158421,3436.0
1,1.0,0.9993718592964824,0.9996858309770656,7960.0
2,0.9946796719131014,1.0,0.9973327406090242,4487.0
3,1.0,1.0,1.0,5646.0
4,0.9920921437166924,0.9993073593073593,0.9956866804692892,5775.0
accuracy,0.9971799003808965,0.9971799003808965,0.9971799003808965,0.9971799003808965
macro avg,0.996939548311144,0.9957777529175088,0.9963387306342442,27304.0
weighted avg,0.9971921073586093,0.9971799003808965,0.9971720607835596,27304.0
