,precision,recall,f1-score,support
0,0.9105725623582767,0.9124692293126302,0.9115199092026861,21124.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9864.0
4,0.8145250275855151,0.8109457704983521,0.8127314583124813,10013.0
accuracy,0.9302034954208868,0.9302034954208868,0.9302034954208868,0.9302034954208868
macro avg,0.9450195179887583,0.9446829999621965,0.9448502735030335,53613.0
weighted avg,0.9301246695478709,0.9302034954208868,0.9301629577542837,53613.0
