,precision,recall,f1-score,support
0,0.8654323676758876,0.9404023668639053,0.9013611615245009,21125.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9864.0
4,0.846144445802273,0.6915010486367722,0.76104638382062,10013.0
accuracy,0.9189017793859813,0.9189017793859813,0.9189017793859813,0.9189017793859813
macro avg,0.9423153626956321,0.9263806831001355,0.9324815090690242,53614.0
weighted avg,0.9182434271453591,0.9189017793859813,0.9165071059499562,53614.0
