,precision,recall,f1-score,support
0,0.8708203348126016,0.938221927665215,0.9032655014470296,21124.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9865.0
4,0.8442163065536589,0.706352377147423,0.7691554733808255,10012.0
accuracy,0.920821442560573,0.920821442560573,0.920821442560573,0.920821442560573
macro avg,0.9430073282732522,0.9289148609625275,0.9344841949655709,53613.0
weighted avg,0.9200101172065849,0.920821442560573,0.9187765103996397,53613.0
