,precision,recall,f1-score,support
0,0.9103862904752887,0.9103862904752887,0.9103862904752887,21124.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9864.0
4,0.8109457704983521,0.8109457704983521,0.8109457704983521,10013.0
accuracy,0.9293827989480163,0.9293827989480163,0.9293827989480163,0.9293827989480163
macro avg,0.9442664121947282,0.9442664121947282,0.9442664121947282,53613.0
weighted avg,0.9293827989480163,0.9293827989480163,0.9293827989480163,53613.0
