,precision,recall,f1-score,support
0,0.5853469297273332,1.0,0.7384464797594911,21124.0
1,0.9786798361840521,1.0,0.989225056309734,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,0.48012976480129765,0.6487671232876713,9864.0
4,0.0,0.0,0.0,10013.0
accuracy,0.7175871523697611,0.7175871523697611,0.7175871523697611,0.7175871523697611
macro avg,0.712805353182277,0.6960259529602595,0.6752877318713792,53613.0
weighted avg,0.646627538331293,0.7175871523697611,0.6439265835723735,53613.0
