,precision,recall,f1-score,support
0,0.9622939068100358,0.9532285551978792,0.957739779780732,21124.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9864.0
4,0.9032510771641207,0.9212024368321182,0.9121384425216317,10013.0
accuracy,0.9668550538115755,0.9668550538115755,0.9668550538115755,0.9668550538115755
macro avg,0.9731089967948312,0.9748861984059994,0.9739756444604728,53613.0
weighted avg,0.9670742081789777,0.9668550538115755,0.9669396850214925,53613.0
