,precision,recall,f1-score,support
0,1.0,0.9936046511627907,0.9967920676582094,1720.0
1,0.9997489329651017,1.0,0.9998744507219084,3982.0
2,1.0,1.0,1.0,4486.0
3,1.0,1.0,1.0,2824.0
4,0.9962302947224126,0.999656121045392,0.9979402677651905,2908.0
accuracy,0.9992462311557789,0.9992462311557789,0.9992462311557789,0.9992462311557789
macro avg,0.9991958455375028,0.9986521544416366,0.9989213572290616,15920.0
weighted avg,0.9992486148316464,0.9992462311557789,0.9992457737316541,15920.0
