,precision,recall,f1-score,support
0,1.0,0.9924418604651163,0.9962065946892326,1720.0
1,0.9997489329651017,1.0,0.9998744507219084,3982.0
2,0.9977743156020477,0.9993312527864467,0.9985521773025949,4486.0
3,1.0,1.0,1.0,2824.0
4,0.9955372468245794,0.9972489683631361,0.9963923724445971,2908.0
accuracy,0.9984924623115577,0.9984924623115577,0.9984924623115577,0.9984924623115577
macro avg,0.9986120990783457,0.9978044163229398,0.9982051190316665,15920.0
weighted avg,0.9984948583306343,0.9984924623115577,0.9984918022668624,15920.0
