,precision,recall,f1-score,support
0,0.998546934030805,0.9997090485888857,0.9991276533876127,3437.0
1,1.0,1.0,1.0,7959.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,5647.0
4,0.9998266897746967,0.9991340491860062,0.9994802494802495,5774.0
accuracy,0.9997802519777322,0.9997802519777322,0.9997802519777322,0.9997802519777322
macro avg,0.9996747247611003,0.9997686195549784,0.9997215805735724,27304.0
weighted avg,0.9997804394602613,0.9997802519777322,0.9997802778051635,27304.0
