,precision,recall,f1-score,support
0,0.952112676056338,0.983129726585224,0.9673726388093875,1719.0
1,0.9915338645418327,1.0,0.9957489372343086,3982.0
2,1.0,0.9988856697125028,0.9994425242501951,4487.0
3,1.0,1.0,1.0,2823.0
4,1.0,0.9707803368855277,0.985173556602128,2909.0
accuracy,0.9925251256281407,0.9925251256281407,0.9925251256281407,0.9925251256281407
macro avg,0.9887293081196342,0.9905591466366509,0.9895475313792037,15920.0
weighted avg,0.9927116544438708,0.9925251256281407,0.992547381698905,15920.0
