,precision,recall,f1-score,support
0,0.9988385598141696,1.0,0.999418942475305,1720.0
1,1.0,1.0,1.0,3982.0
2,1.0,1.0,1.0,4486.0
3,1.0,1.0,1.0,2824.0
4,1.0,0.9993122420907841,0.999656002751978,2908.0
accuracy,0.9998743718592965,0.9998743718592965,0.9998743718592965,0.9998743718592965
macro avg,0.9997677119628339,0.9998624484181569,0.9998149890454566,15920.0
weighted avg,0.9998745177688675,0.9998743718592965,0.9998743867500174,15920.0
