,precision,recall,f1-score,support
0,0.9979314420803782,0.9828288707799767,0.9903225806451613,3436.0
1,1.0,0.9993718592964824,0.9996858309770656,7960.0
2,0.9953416149068323,1.0,0.9976653696498055,4487.0
3,1.0,1.0,1.0,5646.0
4,0.9931165031836173,0.9993073593073593,0.9962023131365441,5775.0
accuracy,0.9975095224142982,0.9975095224142982,0.9975095224142982,0.9975095224142982
macro avg,0.9972779120341656,0.9963016178767636,0.9967752188817153,27304.0
weighted avg,0.9975182415382554,0.9975095224142982,0.9975036798145486,27304.0
