,precision,recall,f1-score,support
0,0.9985448195576252,0.9985448195576252,0.9985448195576252,3436.0
1,1.0,1.0,1.0,7959.0
2,0.9997772332368011,1.0,0.9998886042107609,4488.0
3,1.0,1.0,1.0,5646.0
4,0.9993072393488049,0.9991341991341991,0.9992207117499351,5775.0
accuracy,0.9996337532962203,0.9996337532962203,0.9996337532962203,0.9996337532962203
macro avg,0.9995258584286463,0.9995358037383649,0.9995308271036641,27304.0
weighted avg,0.9996337360828491,0.9996337532962203,0.9996337410655498,27304.0
