,precision,recall,f1-score,support
0,1.0,1.0,1.0,1720.0
1,1.0,1.0,1.0,3981.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,2823.0
4,1.0,1.0,1.0,2909.0
accuracy,1.0,1.0,1.0,1.0
macro avg,1.0,1.0,1.0,15920.0
weighted avg,1.0,1.0,1.0,15920.0
