,precision,recall,f1-score,support
0,0.9994134897360704,0.9906976744186047,0.995036496350365,1720.0
1,1.0,1.0,1.0,3981.0
2,0.9946796719131014,1.0,0.9973327406090242,4487.0
3,1.0,1.0,1.0,2823.0
4,0.9962068965517241,0.993124785149536,0.9946634532621794,2909.0
accuracy,0.9977386934673367,0.9977386934673367,0.9977386934673367,0.9977386934673367
macro avg,0.9980600116401792,0.996764491913628,0.9974065380443136,15920.0
weighted avg,0.9977440171035862,0.9977386934673367,0.9977368571843592,15920.0
