,precision,recall,f1-score,support
0,0.8605452562704471,0.9339140314334407,0.8957297554995574,21124.0
1,1.0,1.0,1.0,8125.0
2,1.0,0.9997771339425006,0.9998885545525465,4487.0
3,0.9998986315255955,1.0,0.9999493131937757,9864.0
4,0.830004870920604,0.680715070408469,0.7479835390946502,10013.0
accuracy,0.9143118273553056,0.9143118273553056,0.9143118273553056,0.9143118273553056
macro avg,0.9380897517433293,0.9228812471568819,0.928710232468106,53613.0
weighted avg,0.91328589833349,0.9143118273553056,0.9118302371019725,53613.0
