,precision,recall,f1-score,support
0,0.9498274870615296,0.9383166067032759,0.9440369594208421,21124.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9864.0
4,0.8731132534813516,0.8954359332867272,0.8841337146238044,10013.0
accuracy,0.9561673474716953,0.9561673474716953,0.9561673474716953,0.9561673474716953
macro avg,0.9645881481085763,0.9667505079980007,0.9656341348089292,53613.0
weighted avg,0.9565336549679466,0.9561673474716953,0.9563103653094217,53613.0
