,precision,recall,f1-score,support
0,0.6946401654572861,0.9380355029585798,0.798195440264239,21125.0
1,0.9961883683757531,0.9972919743968488,0.9967398659039183,8124.0
2,1.0,0.9993315508021391,0.9996656636576395,4488.0
3,0.7392891283566525,0.8624290348742903,0.7961255907538253,9864.0
4,0.39397089397089397,0.03785079396784181,0.06906605922551252,10013.0
accuracy,0.7701160144738315,0.7701160144738315,0.7701160144738315,0.7701160144738315
macro avg,0.7648177112321172,0.76698777139994,0.7319585239610269,53614.0
weighted avg,0.7179558757677169,0.7701160144738315,0.708591676108885,53614.0
