,precision,recall,f1-score,support
0,0.9065380797050063,0.9077396449704142,0.9071384644495956,21125.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9864.0
4,0.8048072108162243,0.802556676320783,0.8036803680368036,10013.0
accuracy,0.9267728578356399,0.9267728578356399,0.9267728578356399,0.9267728578356399
macro avg,0.9422690581042461,0.9420592642582395,0.94216376649728,53614.0
weighted avg,0.9267197287214367,0.9267728578356399,0.9267458422548257,53614.0
