,precision,recall,f1-score,support
0,0.6166897298598158,0.9704601401249763,0.7541478129713424,21124.0
1,0.9919177075679647,0.9969230769230769,0.9944140936713523,8125.0
2,1.0,1.0,1.0,4487.0
3,0.9959424566580598,0.5474452554744526,0.7065288499280388,9864.0
4,0.45905923344947736,0.10526315789473684,0.17125680396457876,10013.0
accuracy,0.7375263462219984,0.7375263462219984,0.7375263462219984,0.7375263462219984
macro avg,0.8127218255070634,0.7240183260834485,0.7252695121070625,53613.0
weighted avg,0.7459724642260867,0.7375263462219984,0.6935114219699304,53613.0
