,precision,recall,f1-score,support
0,0.7002527379949453,0.9836686390532544,0.8181102362204724,21125.0
1,0.9902176571288823,0.9966769230769231,0.993436790774704,8125.0
2,1.0,1.0,1.0,4487.0
3,0.9972479869534197,0.991889699918897,0.994561626429479,9864.0
4,0.7641831852358169,0.1116548486966943,0.19484140815615197,10013.0
accuracy,0.8256612078934606,0.8256612078934606,0.8256612078934606,0.8256612078934606
macro avg,0.8903803134626127,0.8167780221491538,0.8001900123161615,53614.0
weighted avg,0.8358633553062661,0.8256612078934606,0.7759644042259461,53614.0
