,precision,recall,f1-score,support
0,0.8638342329792791,0.9393609467455621,0.9000158740957435,21125.0
1,1.0,1.0,1.0,8125.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,9864.0
4,0.84313005143277,0.6876061120543294,0.7574674074481544,10013.0
accuracy,0.9177640168612676,0.9177640168612676,0.9177640168612676,0.9177640168612676
macro avg,0.9413928568824097,0.9253934117599784,0.9314966563087796,53614.0
weighted avg,0.917050758695184,0.9177640168612676,0.9153086225808734,53614.0
