,precision,recall,f1-score,support
0,0.6749795584627964,0.9378461538461539,0.7849911841036512,21125.0
1,0.9765286470871449,0.998523076923077,0.9874033956064018,8125.0
2,1.0,1.0,1.0,4487.0
3,0.7607918374465859,0.8844282238442822,0.8179644648633444,9864.0
4,0.0,0.0,0.0,10013.0
accuracy,0.7672622822397135,0.7672622822397135,0.7672622822397135,0.7672622822397135
macro avg,0.6824600085993054,0.7641594909227025,0.7180718089146796,53614.0
weighted avg,0.637607511371708,0.7672622822397135,0.6931210660443854,53614.0
