,precision,recall,f1-score,support
0,1.0,0.9843023255813953,0.9920890711983592,1720.0
1,0.9957478739369685,1.0,0.997869407193884,3981.0
2,0.9997770345596433,0.9993314018275017,0.9995541685242978,4487.0
3,1.0,1.0,1.0,2823.0
4,0.9958918178705922,1.0,0.9979416809605489,2909.0
accuracy,0.9981155778894473,0.9981155778894473,0.9981155778894473,0.9981155778894473
macro avg,0.9982833452734408,0.9967267454817794,0.9974908655754181,15920.0
weighted avg,0.9981231870852855,0.9981155778894473,0.9981107548104768,15920.0
