,precision,recall,f1-score,support
0,1.0,0.9930232558139535,0.9964994165694282,1720.0
1,1.0,0.9997488068324542,0.9998743876397438,3981.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,2823.0
4,0.9955509924709104,1.0,0.997770536786143,2909.0
accuracy,0.9991834170854271,0.9991834170854271,0.9991834170854271,0.9991834170854271
macro avg,0.9991101984941821,0.9985544125292816,0.998828868199063,15920.0
weighted avg,0.9991870500689622,0.9991834170854271,0.9991830040957367,15920.0
