,precision,recall,f1-score,support
0,0.9984042553191489,0.08885627722022345,0.16318901060685098,21124.0
1,1.0,0.5083076923076923,0.6740106079151367,8125.0
2,1.0,1.0,1.0,4487.0
3,0.2833994138941562,1.0,0.4416386836803224,9864.0
4,0.24223826714801444,0.2010386497553181,0.21972384434863287,10013.0
accuracy,0.4172681998768955,0.4172681998768955,0.4172681998768955,0.4172681998768955
macro avg,0.7048083872722638,0.5596405238566468,0.4997124293101886,53613.0
weighted avg,0.7260044220052362,0.4172681998768955,0.37242757686857975,53613.0
