,precision,recall,f1-score,support
0,1.0,0.9924418604651163,0.9962065946892326,1720.0
1,1.0,1.0,1.0,3981.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,2823.0
4,0.9955509924709104,1.0,0.997770536786143,2909.0
accuracy,0.9991834170854271,0.9991834170854271,0.9991834170854271,0.9991834170854271
macro avg,0.9991101984941821,0.9984883720930233,0.9987954262950751,15920.0
weighted avg,0.9991870500689622,0.9991834170854271,0.9991827785412293,15920.0
