,precision,recall,f1-score,support
0,0.9982568274259151,0.9988372093023256,0.998546934030805,1720.0
1,1.0,1.0,1.0,3981.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,2823.0
4,0.9993122420907841,0.9989687177724303,0.9991404504039884,2909.0
accuracy,0.9996859296482412,0.9996859296482412,0.9996859296482412,0.9996859296482412
macro avg,0.9995138139033397,0.9995611854149512,0.9995374768869587,15920.0
weighted avg,0.9996859959431322,0.9996859296482412,0.9996859482888307,15920.0
