,precision,recall,f1-score,support
0,1.0,0.9988365328679465,0.9994179278230501,1719.0
1,0.9994979919678715,1.0,0.9997489329651017,3982.0
2,1.0,0.9995542678850011,0.999777084262149,4487.0
3,1.0,1.0,1.0,2823.0
4,0.9993129508759876,1.0,0.9996563573883162,2909.0
accuracy,0.999748743718593,0.999748743718593,0.999748743718593,0.999748743718593
macro avg,0.9997621885687717,0.9996781601505894,0.9997200604877234,15920.0
weighted avg,0.9997488930976326,0.999748743718593,0.9997487305101591,15920.0
