,precision,recall,f1-score,support
0,1.0,0.9936046511627907,0.9967920676582094,1720.0
1,1.0,1.0,1.0,3981.0
2,0.9962255772646537,1.0,0.9981092203314426,4487.0
3,1.0,1.0,1.0,2823.0
4,0.9972442301067861,0.9951873496046751,0.996214728148658,2909.0
accuracy,0.9984296482412061,0.9984296482412061,0.9984296482412061,0.9984296482412061
macro avg,0.998693961474288,0.9977584001534933,0.998223203227662,15920.0
weighted avg,0.9984326401110014,0.9984296482412061,0.9984288361924466,15920.0
