,precision,recall,f1-score,support
0,0.9991276533876127,0.9997090485888857,0.9994182664339732,3437.0
1,1.0,1.0,1.0,7959.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,5647.0
4,0.999826779837173,0.9994805194805195,0.9996536196744025,5775.0
accuracy,0.9998535066837575,0.9998535066837575,0.9998535066837575,0.9998535066837575
macro avg,0.9997908866449571,0.9998379136138811,0.9998143772216752,27305.0
weighted avg,0.9998535578924336,0.9998535066837575,0.9998535153031767,27305.0
