,precision,recall,f1-score,support
0,0.9991266375545852,0.9988358556461001,0.9989812254402561,3436.0
1,1.0,1.0,1.0,7960.0
2,1.0,1.0,1.0,4487.0
3,1.0,1.0,1.0,5646.0
4,0.9993074792243767,0.9994805194805195,0.9993939918621765,5775.0
accuracy,0.9997436273073542,0.9997436273073542,0.9997436273073542,0.9997436273073542
macro avg,0.9996868233557924,0.9996632750253239,0.9996750434604866,27304.0
weighted avg,0.9997436206840876,0.9997436273073542,0.999743619748637,27304.0
